id,name,city,category,discovery_source,rating,rating_count,multisport
549,"Ptačina","Adamov","Posilovna",osm,4.3,6,false
275,"Fitness-relaxační centrum HELENA","Aš","Posilovna",osm,4.9,21,false
276,"TĚLO!cvična","Aš","Posilovna",osm,5,2,false
1794,"Sportovní a relaxační centrum Galaxie","Bakov nad Jizerou","Posilovna",multisport,4.3,368,true
824,"B-fitness club","Benešov","Posilovna",firmy.cz,3.6,347,true
825,"Esporta Fitness Club","Benešov","Posilovna",firmy.cz,4.6,10,true
826,"Fitness PULSE","Benešov","Posilovna",firmy.cz,4.3,235,false
827,"MP art Miroslav Pokorný","Benešov","Posilovna",firmy.cz,,,false
2000,"S-Centrum Benešov","Benešov","Posilovna",multisport,4.3,795,true
2556,"Sport a relax club","Benešov","Posilovna",multisport,4.5,90,true
2795,"B FITNESS – studio zdravého pohybu","Beroun","Posilovna",multisport,4.8,50,true
438,"Bubalus fitness Beroun","Beroun","Posilovna",firmy.cz,5,5,true
1983,"DANIELLABE PoleDance & Fit Studio","Beroun","Pilates",multisport,,,true
813,"FITNESS TYRAN","Beroun","Posilovna",firmy.cz,4.3,133,true
816,"Fitness centrum","Beroun","Posilovna",firmy.cz,4.3,133,true
814,"JUDr. Marcela Bergerová","Beroun","Pilates",firmy.cz,4.6,5,false
815,"MOVE & FOOD","Beroun","Posilovna",firmy.cz,4.9,17,false
50,"NH Fitness","Beroun","Posilovna",firmy.cz,4.8,39,true
1964,"Sport EDEN Beroun","Beroun","Posilovna",multisport,4.7,367,true
1838,"Markéta Hrádková - Bezděkov nad Metují","Bezděkov nad Metují","Jóga",multisport,5,2,true
782,"Fit Plus","Blansko","Posilovna",firmy.cz,4.7,20,true
784,"Studio funkčního tréninku","Blansko","Posilovna",firmy.cz,4.7,6,false
1809,"Tabata Killers","Blansko","Pilates",multisport,4.7,20,true
783,"Uran Gym","Blansko","Posilovna",firmy.cz,4.9,21,true
374,"Sportovní areál Blučina","Blučina","Bazén",osm,4.3,177,true
2686,"Aquacentrum Bohumín","Bohumín","Bazén",multisport,4.5,3220,true
2436,"Bosporka, sportovní a relaxační centrum Bohumín","Bohumín","Posilovna",multisport,4.8,99,true
2290,"Fit - Centrum Darja","Bohumín","Posilovna",multisport,4.7,18,true
1975,"Formuj Bohumín","Bohumín","Pilates",multisport,5,2,true
2509,"Studio KLÁRA 2","Bohumín","Posilovna",multisport,4.2,91,true
1963,"Zumba Bohumín","Bohumín","Pilates",multisport,5,1,true
67,"Posilovna","Borotín","Posilovna",osm,4.4,85,false
2196,"Kruhový trénink - Boršov nad Vltavou","Boršov nad Vltavou","Pilates",multisport,,,true
2162,"Centrum Modrá věž","Boskovice","Posilovna",multisport,3.7,530,true
2041,"Onerep gym","Boskovice","Posilovna",multisport,5,13,true
2333,"Funatic club","Brandýs nad Labem-Stará Boleslav","Posilovna",multisport,4.7,32,true
336,"Levelgym","Brandýs nad Labem-Stará Boleslav","Posilovna",osm,4.7,99,false
2596,"Open Gym","Brandýs nad Labem-Stará Boleslav","Pilates",multisport,4.9,28,true
2520,"Otevřeno Brandýs","Brandýs nad Labem-Stará Boleslav","Posilovna",multisport,4.4,64,true
1747,"Sportcentrum Brandýs","Brandýs nad Labem-Stará Boleslav","Posilovna",multisport,3.4,464,true
2392,"VALE TUDO gym","Brandýs nad Labem-Stará Boleslav","Posilovna",multisport,4.6,105,true
2045,"jóga brandýs: Studio Vrábí","Brandýs nad Labem-Stará Boleslav","Jóga",multisport,4.8,5,true
1366,"119 MMA","Brno","Bojové sporty",places_discovery,5,3,true
45,"AC Fitness","Brno","Posilovna",osm,4.1,24,true
1399,"AFIT Center BRNO","Brno","Posilovna",places_discovery,4.4,155,true
176,"AFIT fitness centrum","Brno","Posilovna",osm,4.4,156,false
1329,"AXON-fit","Brno","Posilovna",places_discovery,5,7,false
2173,"AZ FITNESS Brno","Brno","Posilovna",multisport,4.6,229,true
1344,"Acroyoga K & R","Brno","Jóga",places_discovery,5,4,false
345,"Active Fitness","Brno","Posilovna",osm,4.3,4,true
1377,"Akademie MOON","Brno","Posilovna",places_discovery,5,9,false
1485,"B&H MAGNUM CLUB BRNO s.r.o.","Brno","Posilovna",places_discovery,4.6,76,false
1388,"BIG ONE FITNESS Club","Brno","Posilovna",places_discovery,4.5,301,true
1343,"BUSHIDO DOJO","Brno","Posilovna",places_discovery,4.9,9,true
342,"Be Strong","Brno","Posilovna",osm,4.7,114,true
2598,"BeKid - studio pohybu","Brno","Posilovna",multisport,5,1,true
1368,"Beach Brno","Brno","Posilovna",places_discovery,3.3,6,true
1428,"Beat Up Calisthenics Gym","Brno","Outdoor",places_discovery,5,63,true
1490,"Being Well","Brno","Posilovna",places_discovery,5,27,false
2243,"Best Gym Horova","Brno","Posilovna",multisport,4.5,397,true
140,"Blackfield gym","Brno","Posilovna",osm,4.7,301,true
1472,"Body Balance Brno - bePilates","Brno","Pilates",places_discovery,4.7,7,false
2564,"Body Care - Sportovní a Vzdělávací centrum","Brno","Posilovna",multisport,4.5,74,true
14,"Body Diamond","Brno","Posilovna",osm,4.8,17,false
409,"Body Express","Brno","Posilovna",osm,4.6,25,false
49,"BodyBody","Brno","Posilovna",osm,4.8,26,true
1425,"Bulldogs Brno","Brno","Posilovna",places_discovery,4.2,136,false
1451,"Centrum léčby bolesti","Brno","Posilovna",places_discovery,5,15,false
1419,"Centrum sportovních aktivit MENDELU","Brno","Posilovna",places_discovery,4.6,48,false
2231,"Citadela Studio","Brno","Pilates",multisport,5,44,true
70,"City Gym","Brno","Posilovna",osm,4.4,389,true
108,"Club Classic","Brno","Posilovna",osm,4.1,282,true
1897,"Colatransport","Brno","Posilovna",multisport,4.5,1020,true
1430,"Coregym","Brno","Posilovna",places_discovery,4.9,33,false
1363,"CrossFit Newpark","Brno","CrossFit",places_discovery,4.7,250,true
365,"Crossfit Destiny","Brno","CrossFit",osm,4.9,148,true
118,"Crossfit Mad Man","Brno","CrossFit",osm,4.9,97,false
2064,"Czech Virus Gym","Brno","Posilovna",multisport,4.8,320,true
463,"Dark Side Movement","Brno","Posilovna",osm,5,59,false
487,"Element","Brno","Posilovna",osm,8.9,130,false
620,"Element Gyms - Nové Sady","Brno","Posilovna",firmy.cz,3.2,53,false
621,"Element Gyms - Technologický Park","Brno","Posilovna",firmy.cz,3.3,130,false
1395,"Elite Gym Brno Training Center","Brno","Posilovna",places_discovery,4.9,66,false
1389,"FITINN","Brno","Posilovna",places_discovery,3.7,286,true
1354,"FITNESS NA KONEČNÉ","Brno","Posilovna",places_discovery,4.9,96,true
1821,"FORM FACTORY fitness center - Campus Brno","Brno","Posilovna",multisport,3.9,57,true
2367,"FORM FACTORY fitness center - Vlněna","Brno","Posilovna",multisport,4.1,261,true
1409,"Factory Fitness","Brno","Posilovna",places_discovery,4.8,92,true
1438,"Feel Better","Brno","Posilovna",places_discovery,5,26,false
1439,"Fit Angel","Brno","Posilovna",places_discovery,5,4,true
1479,"Fit Centrum Machina","Brno","Posilovna",places_discovery,4.2,120,false
466,"Fit4all","Brno","Posilovna",osm,4.5,921,true
81,"Fitness 2000","Brno","Posilovna",osm,4.5,44,true
52,"Fitness 3000","Brno","Posilovna",osm,4.1,219,true
1424,"Fitness Boby","Brno","Posilovna",places_discovery,4.3,549,true
1440,"Fitness Evy Šabatové","Brno","Posilovna",places_discovery,4.6,37,true
103,"Fitness Motivace","Brno","Posilovna",osm,4.5,102,true
1879,"Fitness Petra Brno","Brno","Posilovna",multisport,4.3,58,true
2217,"Fitness centrum IRON GYM Brno","Brno","Posilovna",multisport,4.8,134,true
2274,"Fitness centrum Kameňák","Brno","Posilovna",multisport,4.5,103,true
383,"Fitpeople","Brno","Posilovna",osm,4.6,184,true
27,"Form Factory","Brno","Posilovna",osm,3.4,145,true
366,"FormFactory","Brno","Posilovna",osm,3.3,96,true
1441,"GAMI'S GYM / Soukromá posilovna","Brno","Posilovna",places_discovery,5,10,false
1495,"GG GYM BRNO","Brno","Posilovna",places_discovery,4.5,140,false
280,"GIBU-X-GYM","Brno","Posilovna",osm,4.6,121,false
402,"GYMNATION","Brno","Posilovna",osm,4.8,172,true
173,"Girja - Hardstyle Gym Brno","Brno","Bojové sporty",osm,4.9,69,true
22,"Gold's Gym","Brno","Posilovna",osm,4.5,140,true
2751,"Good Vibe","Brno","Posilovna",multisport,4.8,49,true
513,"Gym & Joy","Brno","Posilovna",osm,4.8,128,true
75,"Gym Club Sun","Brno","Posilovna",osm,4.7,158,true
1387,"Gym Pod Hradem","Brno","Posilovna",places_discovery,4.3,196,false
1427,"HIDEOUT Gym 24/7 | Dukelská tř. 55, Brno","Brno","Posilovna",places_discovery,4.9,38,false
1446,"Hulk Workout","Brno","Posilovna",places_discovery,3,6,false
145,"Hulk gym","Brno","Posilovna",osm,4.1,649,true
138,"Human Lab","Brno","Posilovna",osm,5,2,true
1341,"In Motion Academy - parkourová hala","Brno","Posilovna",places_discovery,4.7,167,true
1433,"InCore Fitness","Brno","Posilovna",places_discovery,4.6,241,true
2745,"Infitness - Brno","Brno","Posilovna",multisport,4.5,112,true
1413,"Iyengar Yoga Center Brno","Brno","Jóga",places_discovery,4.8,33,false
1448,"JaK studio","Brno","Posilovna",places_discovery,4.9,11,true
1364,"Jonabo jóga studio","Brno","Jóga",places_discovery,5,25,true
2404,"JumpFit Brno - Tuřany","Brno","Pilates",multisport,4.6,42,true
2351,"Jumping Fitness Brno","Brno","Posilovna",multisport,4.6,42,true
1812,"Jumping Fitness Brno Gajdošova","Brno","Pilates",multisport,5,3,true
143,"JustMOVE","Brno","Posilovna",osm,4.9,34,true
93,"KANTOR FITNESS","Brno","Posilovna",osm,4.6,74,true
1460,"KB5 Gym Brno","Brno","Posilovna",places_discovery,4.9,47,false
1353,"KS FitGym - Karel Svítil","Brno","Posilovna",places_discovery,4.6,10,true
1487,"Kluziště Medlánky","Brno","Posilovna",places_discovery,5,2,false
2714,"Krav Maga Global Brno","Brno","Pilates",multisport,5,39,true
43,"Ladie's Gym","Brno","Posilovna",osm,4.5,454,true
88,"LeVITAs","Brno","Jóga",osm,4.6,15,true
74,"LiPoint","Brno","Posilovna",osm,4.8,13,false
2587,"Lázeňské a relaxační centrum Rašínova","Brno","Posilovna",multisport,4.1,541,true
1342,"MFG - Magic Free Group","Brno","Posilovna",places_discovery,4.5,29,false
2234,"MIŠMAŠ FITNESS CENTRUM","Brno","Posilovna",multisport,4.6,354,true
1352,"MONSTER Gym","Brno","Posilovna",places_discovery,4.5,186,true
2799,"MY FIT studio","Brno","Posilovna",multisport,5,49,true
1423,"Mayfly Studio","Brno","Posilovna",places_discovery,4.5,10,false
1437,"Miki gym","Brno","Posilovna",places_discovery,4.8,12,true
2709,"Miss-Fit studio","Brno","Posilovna",multisport,5,17,true
29,"Monkey-gym","Brno","Bojové sporty",osm,4.7,65,true
1480,"Movegym","Brno","Posilovna",places_discovery,4.8,21,false
2537,"Muay-Thai Brno","Brno","Pilates",multisport,4.9,61,true
1383,"My Place Gym","Brno","Posilovna",places_discovery,5,8,false
486,"NRG energy fitness","Brno","Posilovna",osm,4.7,253,true
119,"NewPark Gym","Brno","Posilovna",osm,4.7,65,false
1486,"Nextgen gym","Brno","Posilovna",places_discovery,5,7,false
2473,"No Feet","Brno","Posilovna",multisport,4.5,45,true
455,"OneClub Centrum Václavská","Brno","Posilovna",osm,4.8,32,true
39,"OneClub Fitcentrum Lidická","Brno","Posilovna",osm,4.8,23,true
1385,"PILATEA","Brno","Pilates",places_discovery,4.6,17,false
1351,"PS fitness","Brno","Posilovna",places_discovery,4.7,147,true
2783,"Phoenix Academy","Brno","Posilovna",multisport,5,11,true
1393,"Pilates Place","Brno","Pilates",places_discovery,4.2,25,true
2391,"Pilates Place REFORMER","Brno","Jóga",multisport,,,true
1348,"Pilates Reformer Body Studio KŠÍROVKA","Brno","Pilates",places_discovery,5,11,true
1357,"Police Sports Club Kometa Brno","Brno","Posilovna",places_discovery,4.5,173,false
17,"Posilka","Brno","Posilovna",osm,2.5,60,true
308,"PrivateGym","Brno","Posilovna",firmy.cz,4.7,61,false
1469,"Prostor na čas Lesná","Brno","Posilovna",places_discovery,5,9,false
1421,"Punk Yoga Studio","Brno","Jóga",places_discovery,5,30,false
2601,"Pure Yoga Studio Brno","Brno","Jóga",multisport,,,true
1484,"REFORMER & Pilates studio OSTROV POHYBU s.r.o.","Brno","Pilates",places_discovery,5,3,false
2634,"ReformLab","Brno","Jóga",multisport,5,11,true
1931,"Relaxační studio Na dvorku","Brno","Posilovna",multisport,4.7,51,true
53,"Roma Gym","Brno","Posilovna",osm,,,false
2053,"Running zone","Brno","Posilovna",multisport,5,29,true
1350,"SPCgym","Brno","Posilovna",places_discovery,5,17,false
1336,"SPEEDGYM","Brno","Posilovna",places_discovery,4,25,true
1458,"SPOJKA studio pohybu","Brno","Posilovna",places_discovery,5,34,false
2667,"SPORTMAX","Brno","Posilovna",multisport,4.2,59,true
1390,"SWAG Brno","Brno","Posilovna",places_discovery,4.9,52,true
1403,"Schön Daniela","Brno","Posilovna",places_discovery,4.7,3,false
1373,"Sentinel Gym","Brno","Posilovna",places_discovery,4.9,32,false
1461,"Shambhala Yoga Center","Brno","Jóga",places_discovery,4.8,19,false
1374,"Silent Gym | Soukromá posilovna Brno","Brno","Posilovna",places_discovery,5,14,false
1404,"Skupinové cvičení pro ženy","Brno","Posilovna",places_discovery,4.9,8,false
1482,"Slender Life - Jana Lhotská","Brno","Posilovna",places_discovery,4.6,10,false
272,"SmartGym","Brno","Posilovna",osm,4.9,120,true
1396,"Sologym","Brno","Posilovna",places_discovery,4.7,21,false
1429,"Solospace Gym","Brno","Posilovna",places_discovery,3.4,16,false
1394,"Sport Center Kuklenská","Brno","Posilovna",places_discovery,4.7,251,true
519,"Sportareál Družstevní","Brno","Bazén",osm,4.5,550,true
2070,"Sportcentrum Ivanovice","Brno","Posilovna",multisport,4.7,141,true
1420,"Sportovní Centrum Brněnská Boxárna","Brno","Bojové sporty",places_discovery,5,8,true
2474,"Sportovní areál Komárov","Brno","Posilovna",multisport,4.5,953,true
1496,"Sportovní centrum TAK Hellas Brno","Brno","Posilovna",places_discovery,4.8,39,true
1464,"Sportovní klub Kociánka Brno, z.s.","Brno","Posilovna",places_discovery,4.8,5,false
1337,"Sports hall Tuřany - TROOPERS ARENA","Brno","Posilovna",places_discovery,4.4,151,false
1367,"Squash Vodařská","Brno","Posilovna",places_discovery,4.6,30,true
363,"Strange Fitness","Brno","Posilovna",osm,4.9,56,false
1,"Studio Bianca - Sporty Education Center","Brno","Jóga",osm,5,2,false
1380,"Studio Jógamatka - jógová domácnost pro tři generace","Brno","Jóga",places_discovery,5,11,false
2822,"Studio Life","Brno","Posilovna",multisport,4.9,24,true
2052,"Studio MUŠA","Brno","Pilates",multisport,4,5,true
1411,"T.J. SOKOL Brno-Jundrov","Brno","Posilovna",places_discovery,4.4,43,false
1477,"TAK Hellas Brno z.s., oddíl vzpírání","Brno","Posilovna",places_discovery,5,14,false
2577,"TJ TESLA BRNO","Brno","Posilovna",multisport,3.7,103,true
2702,"Taneční studio Stolárna","Brno","Pilates",multisport,4.9,120,true
1398,"Taurus Club Z.S.","Brno","Posilovna",places_discovery,4.9,73,true
1375,"The Little Gym Brno","Brno","Posilovna",places_discovery,4.7,72,false
1414,"Tréninkové centrum Brno","Brno","Posilovna",places_discovery,5,7,false
1436,"Ultimate Gym Brno","Brno","Posilovna",places_discovery,4.8,60,true
1382,"VUTGYM","Brno","Posilovna",places_discovery,4,28,false
38,"VeVa","Brno","Posilovna",osm,4.6,37,false
271,"Vibe 35","Brno","Posilovna",osm,4.8,16,false
35,"Wellness Centrum Martiny Zábranské","Brno","Pilates",osm,4.9,7,true
622,"Wellness centrum 4Comfort","Brno","Posilovna",firmy.cz,7.3,1246,true
1362,"Winning Fitness","Brno","Posilovna",places_discovery,4.4,130,true
1470,"Workout Field","Brno","Posilovna",places_discovery,4.3,3,false
2659,"YOGA i-D","Brno","Jóga",multisport,4.2,26,true
116,"Yoga Brno","Brno","Jóga",osm,4.7,84,true
2011,"Yoga Brno Lidická","Brno","Jóga",multisport,4.9,58,true
1401,"Yoga Family House","Brno","Jóga",places_discovery,5,24,true
1392,"Yoga Freaks Studio","Brno","Jóga",places_discovery,4.7,11,true
1386,"Yoga Garden Brno","Brno","Jóga",places_discovery,4.7,86,true
1339,"Yoga Lány Studio","Brno","Jóga",places_discovery,5,3,false
1365,"Yoga Shala Brno","Brno","Jóga",places_discovery,4.8,24,true
1952,"Zumba s Alexem - Fitness Petra","Brno","Pilates",multisport,4.3,58,true
1742,"Zumba s Alexem - Mišmaš","Brno","Pilates",multisport,4.6,354,true
172,"koleje Vinařská","Brno","Posilovna",osm,4,135,false
1456,"one+ studio Brno","Brno","Posilovna",places_discovery,5,40,false
212,"yoga place","Brno","Jóga",osm,4.7,41,true
1450,"Šárka Hurbánková - SariHurbi","Brno","Posilovna",places_discovery,5,4,false
2639,"Kangoo Jumping Brozany nad Ohří","Brozany nad Ohří","Pilates",multisport,5,17,true
2369,"Ahimsa studio","Bruntál","Jóga",multisport,5,87,true
810,"CrossFight Bruntál","Bruntál","CrossFit",firmy.cz,4.8,28,true
808,"Fitness Herkules","Bruntál","Posilovna",firmy.cz,4.3,58,true
809,"Jumping Bruntál s Kačou Majtnerovou","Bruntál","Spinning",firmy.cz,5,1,false
812,"Miroslav Havlík","Bruntál","Posilovna",firmy.cz,2.6,140,false
811,"Studio Balance","Bruntál","Posilovna",firmy.cz,5,6,false
2294,"Čínský drak Bruntál - Cihelní","Bruntál","Pilates",multisport,4,613,true
2423,"Čínský drak Bruntál - Školní","Bruntál","Pilates",multisport,4.4,370,true
2056,"Restart fitness","Bučovice","Posilovna",multisport,5,1,true
1950,"Alpha Gym Bystřany","Bystřany","Posilovna",multisport,5,11,true
1902,"M&M GYM","Bystřice","Posilovna",multisport,5,4,true
2720,"Sportovní centrum Bystřice","Bystřice","Posilovna",multisport,4.8,16,true
84,"Jiskra fitness","Bílina","Posilovna",osm,3.4,70,false
2124,"Plavecká hala Bílina","Bílina","Bazén",multisport,4.4,232,true
2637,"Studio jógy Jogaschuldes","Bílina","Jóga",multisport,4.9,18,true
2304,"WINGS GYM","Bílina","Posilovna",multisport,5,1,true
2812,"FITCAFFÉ – SPORTOVNÍ CLUB HONZY JAROŠE","Bílovec","Posilovna",multisport,5,4,true
2187,"Iron Gym Bílovec","Bílovec","Posilovna",multisport,3.7,12,true
2628,"Buddy Gym","Bílovice nad Svitavou","Posilovna",multisport,4.9,11,true
130,"Bezd gym","Bělá pod Bezdězem","Posilovna",osm,,,true
428,"Air Gym","Břeclav","Posilovna",osm,4.5,89,true
2261,"HM Fit","Břeclav","Posilovna",multisport,4,27,true
1958,"HoodGym","Břeclav","Posilovna",multisport,5,41,true
452,"Lotus Centrum","Břeclav","Spinning",osm,4.7,100,true
1837,"TJ Lokomotiva Břeclav","Břeclav","Posilovna",multisport,4.3,370,true
2602,"Muscle Factory Březnice","Březnice","Posilovna",multisport,4.9,63,true
71,"Acrobat Park Fitness","Březná","Outdoor",osm,4.2,273,false
325,"RelaxUNO","Březová","Bazén",osm,4.5,2,false
2363,"BeYoga Studio","Cheb","Posilovna",multisport,5,18,true
64,"Better Fitness","Cheb","Posilovna",firmy.cz,4.8,101,true
726,"CROSSGYM","Cheb","CrossFit",firmy.cz,,,true
725,"Fitness Bitevní pole","Cheb","Posilovna",firmy.cz,5,5,false
728,"Fitness club JAŘEST","Cheb","Posilovna",firmy.cz,4.6,129,false
584,"Lanové centrum","Cheb","Outdoor",osm,4.6,423,false
2384,"Sport - Relax Buky","Cheb","Posilovna",multisport,4.1,381,true
729,"Sportovně rekreační areál Lokomotiva","Cheb","Outdoor",firmy.cz,4.3,254,false
727,"Trinity Club","Cheb","Posilovna",firmy.cz,4.5,89,true
730,"Výživové poradenství Borkovcová","Cheb","Posilovna",firmy.cz,5,18,false
2447,"Bonasus Gym","Chlumec nad Cidlinou","Posilovna",multisport,4.9,47,true
305,"Elite Centre","Chodov","Posilovna",osm,4.4,166,true
2015,"Super Gym Chodová Planá","Chodová Planá","Posilovna",multisport,,,true
646,"Bodytec Chomutov","Chomutov","Posilovna",firmy.cz,5,9,false
2209,"Glory Fight Club Chomutov","Chomutov","Pilates",multisport,4.4,35,true
1790,"Hřebíkárna rekreační centrum","Chomutov","Posilovna",multisport,4.3,1264,true
2764,"JOKER´s Gym Chomutov","Chomutov","Posilovna",multisport,4.6,11,true
2846,"Oddychové a relaxační centrum AQUASVĚT","Chomutov","Bazén",multisport,4.3,3063,true
2785,"PEPE LOPEZ GYM","Chomutov","Posilovna",multisport,4.8,293,true
2650,"Tiger Fight Club","Chomutov","Posilovna",multisport,4.5,128,true
2086,"Jóga Chrastava","Chrastava","Jóga",multisport,5,2,true
357,"Fanatic Gym","Chrudim","Posilovna",osm,4.9,108,true
2291,"Hammer Gym Chrudim","Chrudim","Posilovna",multisport,4.8,128,true
1886,"CS-STUDIO","Chýně","Posilovna",multisport,4.7,87,true
1923,"Sportovní centrum Spirit","Davle","Posilovna",multisport,4.8,168,true
2390,"Fitness Centrum Oáza Dačice","Dačice","Posilovna",multisport,4.2,27,true
2873,"RESTART","Dobřany","Posilovna",multisport,4.9,35,true
1992,"Fitforma - fitness klub Dobříš","Dobříš","Posilovna",multisport,4.7,144,true
2336,"Fitnesscentrum Dobříš","Dobříš","Posilovna",multisport,4.7,144,true
1915,"Tělárna Industry Gym","Dobříš","Posilovna",multisport,4.8,24,true
2554,"Sportovní hala Doksy","Doksy","Posilovna",multisport,4.5,107,true
1968,"Fitness Calory","Dolany","Posilovna",multisport,5,18,true
2027,"Fitness Dolní Lutyně","Dolní Lutyně","Posilovna",multisport,4.4,46,true
2502,"Kruhový trénink - Dolní Třebonín","Dolní Třebonín","Pilates",multisport,5,6,true
321,"Rodeo sport","Domažlice","Bojové sporty",osm,4.7,61,false
535,"Sportovní centrum Hojda","Domažlice","Posilovna",osm,4.6,214,true
90,"LLAMARO s.r.o.","Doudleby nad Orlicí","Posilovna",osm,5,3,false
1960,"MOVE Club Café","Dubí","Posilovna",multisport,5,23,true
1817,"MK Fitness Duchcov","Duchcov","Posilovna",multisport,,,true
1854,"Fit Studio R.Jaroš","Dvůr Králové nad Labem","Posilovna",multisport,5,9,true
672,"Cardio Fitness Děčín","Děčín","Posilovna",firmy.cz,5,33,false
670,"FIT Maroldovka","Děčín","Posilovna",firmy.cz,5,2,false
679,"Fitness klub Duna","Děčín","Posilovna",firmy.cz,4.7,22,false
681,"HL Rehab","Děčín","Pilates",firmy.cz,5,3,false
671,"Healthy Twenty Děčín","Děčín","Posilovna",firmy.cz,5,19,false
677,"Joe Fit","Děčín","Posilovna",firmy.cz,,,true
678,"LiveCentrum","Děčín","Posilovna",firmy.cz,4.7,200,true
676,"North Gym","Děčín","CrossFit",firmy.cz,5,40,true
2691,"S-centrum Děčín","Děčín","Posilovna",multisport,4,565,true
674,"Sportcentrum Valhalla","Děčín","Posilovna",firmy.cz,4.8,42,true
680,"TRYFIT Studio","Děčín","Jóga",firmy.cz,,,true
673,"ZonaFit Děčín","Děčín","Posilovna",firmy.cz,4.6,45,true
1835,"BUĎ SVŮJ (Dřínov)","Dřínov","Pilates",multisport,5,33,true
485,"Hard Core Gym","Františkovy Lázně","Posilovna",osm,4.7,102,false
2244,"REPLAY sportovní centrum","Frenštát pod Radhoštěm","Posilovna",multisport,4.6,175,true
2043,"Amazing Fitness","Frýdek-Místek","Posilovna",multisport,4.4,90,true
2183,"B-Fit Fitness","Frýdek-Místek","Posilovna",multisport,4.6,194,true
642,"Element Gyms","Frýdek-Místek","Posilovna",firmy.cz,4,5,false
2670,"Fit Club Atlas Místek","Frýdek-Místek","Posilovna",multisport,4.5,120,true
2250,"Fit studio Yveta","Frýdek-Místek","Pilates",multisport,5,28,true
2154,"Fitcentrum Golem Gym","Frýdek-Místek","Posilovna",multisport,4.7,51,true
2398,"FitclubMT","Frýdek-Místek","Posilovna",multisport,4.8,57,true
2668,"Fitpoint, sportovně - relaxační zařízení Frýdek-Místek","Frýdek-Místek","Posilovna",multisport,4.5,96,true
1867,"HAMSA YOGA","Frýdek-Místek","Jóga",multisport,5,7,true
1780,"Hala Polárka","Frýdek-Místek","Posilovna",multisport,4.5,1073,true
1793,"JF-Fitness","Frýdek-Místek","Pilates",multisport,5,1,true
1925,"JOKe GYM Frýdek-Místek","Frýdek-Místek","Posilovna",multisport,4.4,25,true
2539,"PHOENIX GYM","Frýdek-Místek","Posilovna",multisport,4.6,89,true
2032,"Studio MAJA Fit","Frýdek-Místek","Posilovna",multisport,4.5,15,true
2506,"ULTIMATE SPORTS GYM","Frýdek-Místek","Posilovna",multisport,5,10,true
2377,"YOGA SPORT Frýdek","Frýdek-Místek","Posilovna",multisport,4.7,31,true
123,"Škola Wing Chun Kung Fu","Frýdek-Místek","Bojové sporty",osm,5,9,false
2446,"Sportovní klub Power fitness","Frýdlant","Posilovna",multisport,5,6,true
852,"Fitness centrum Kotelna","Frýdlant nad Ostravicí","Posilovna",firmy.cz,4.4,272,true
853,"Studio Harcovka","Frýdlant nad Ostravicí","Pilates",firmy.cz,4.8,63,false
2199,"Iron Gym Fulnek","Fulnek","Posilovna",multisport,3.7,12,true
2163,"Relaxko","Fulnek","Posilovna",multisport,4.7,71,true
2738,"BOD fitness","Havlíčkův Brod","Posilovna",multisport,5,18,true
2662,"Berserker Gym","Havlíčkův Brod","Posilovna",multisport,4.7,17,true
2496,"FIT HB s.r.o.","Havlíčkův Brod","Posilovna",multisport,4.2,131,true
2736,"Kotlina Sportovní areál","Havlíčkův Brod","Posilovna",multisport,4.3,125,true
2417,"Pilates HB","Havlíčkův Brod","Jóga",multisport,4.2,131,true
2881,"Sport Studio","Havlíčkův Brod","Posilovna",multisport,4.5,60,true
685,"FEŠIFITNESS","Havířov","Posilovna",firmy.cz,4.9,14,false
683,"FIT GYM, s.r.o.","Havířov","Posilovna",firmy.cz,4.4,135,true
692,"Fit Centrum Heat Team","Havířov","Posilovna",firmy.cz,4.8,4,true
124,"FitFactory","Havířov","Posilovna",osm,4.5,108,false
687,"Fitdream","Havířov","Posilovna",firmy.cz,5,40,true
688,"Fitness Room","Havířov","Posilovna",firmy.cz,4.9,77,false
689,"Fitness pro ženy Havířov","Havířov","Posilovna",firmy.cz,4.9,46,true
684,"Focus Gym","Havířov","CrossFit",firmy.cz,5,25,true
1993,"GARAY GYM Slávie Havířov","Havířov","Posilovna",multisport,4.5,23,true
2518,"JednaDvaTři fitness","Havířov","Posilovna",multisport,4.7,74,true
1929,"Plavecká škola Pawlicová","Havířov","Pilates",multisport,4.7,6,true
16,"RPH Fitness s.r.o","Havířov","Spinning",firmy.cz,4.6,53,false
2440,"SSRZ Sportovní hala Fénix","Havířov","Posilovna",multisport,4.1,9,true
691,"Sportovní Centrum ProCE TRADE","Havířov","Posilovna",firmy.cz,3.6,11,true
690,"Studio Silueta","Havířov","Posilovna",firmy.cz,4.4,50,true
1990,"Studio YoGaia","Havířov","Posilovna",multisport,5,15,true
2169,"PD Fitness Club","Hať","Posilovna",multisport,5,1,true
1874,"Fitness Hlinsko","Hlinsko","Posilovna",multisport,4.8,43,true
1834,"Fitness Jéčko","Hlinsko","Posilovna",multisport,5,10,true
437,"Victor gym","Hlinsko","Posilovna",osm,5,63,true
2696,"My Family Gym","Hluboká nad Vltavou","Posilovna",multisport,5,99,true
94,"Přírodní posilovna","Hluboká nad Vltavou","Outdoor",osm,5,99,false
2430,"Fitness Hlubočky","Hlubočky","Posilovna",multisport,5,7,true
122,"Posilovna správní chlapy","Hlučín","Posilovna",osm,5,4,true
